course_name,course_crn,course_id,course_section,course_pre,course_type,course_time,course_days,course_location,course_dates,course_type2,course_professor
RESEARCH FOR THESIS OR DISSERTATION,69195,BPSC 299,47N,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,David Nelson (P)
RESEARCH FOR THESIS OR DISSERTATION,51631,BPSC 299,48B,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Julia N. Bailey-Serres (P)
RESEARCH FOR THESIS OR DISSERTATION,62767,BPSC 299,48N,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Paul Nabity (P)
RESEARCH FOR THESIS OR DISSERTATION,67202,BPSC 299,49N,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Dawn Nagel (P)
RESEARCH FOR THESIS OR DISSERTATION,63676,BPSC 299,64F,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Janet Franklin (P)
RESEARCH FOR THESIS OR DISSERTATION,51633,BPSC 299,70M,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Milton E. McGiffen (P)
RESEARCH FOR THESIS OR DISSERTATION,61658,BPSC 299,71D,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Jeffrey M Diez (P)
RESEARCH FOR THESIS OR DISSERTATION,67251,BPSC 299,75K,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Daniel P Koenig (P)
RESEARCH FOR THESIS OR DISSERTATION,51634,BPSC 299,76G,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Venugopala Reddy Gonehal (P)
RESEARCH FOR THESIS OR DISSERTATION,63673,BPSC 299,83P,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Alexander Putman (P)
RESEARCH FOR THESIS OR DISSERTATION,51635,BPSC 299,92S,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Patricia Springer (P)
RESEARCH FOR THESIS OR DISSERTATION,51636,BPSC 299,92W,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Susan Randi Wessler (P)
RESEARCH FOR THESIS OR DISSERTATION,51638,BPSC 299,95R,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Carolyn Rasmussen (P)
RESEARCH FOR THESIS OR DISSERTATION,67412,BPSC 299,97W,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Erin Wilson Rankin (P)
RESEARCH FOR THESIS OR DISSERTATION,51607,BPSC 299,B17,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,James H. Baird (P)
RESEARCH FOR THESIS OR DISSERTATION,69153,BPSC 299,C37,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Meng Chen (P)
RESEARCH FOR THESIS OR DISSERTATION,51608,BPSC 299,C72,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Xuemei Chen (P)
RESEARCH FOR THESIS OR DISSERTATION,51609,BPSC 299,C95,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Sean R. Cutler (P)
RESEARCH FOR THESIS OR DISSERTATION,69058,BPSC 299,G11,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Juan Pablo Giraldo Gomez (P)
RESEARCH FOR THESIS OR DISSERTATION,61676,BPSC 299,L25,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Amy Litt (P)
RESEARCH FOR THESIS OR DISSERTATION,69154,BPSC 299,L42,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Loralee Larios (P)
RESEARCH FOR THESIS OR DISSERTATION,61623,BPSC 299,M31,,Research,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Donald J. Merhaut (P)
RESEARCH FOR THESIS OR DISSERTATION,63733,BPSC 299,R04,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Philippe Rolshausen (P)
RESEARCH FOR THESIS OR DISSERTATION,51610,BPSC 299,S27,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Louis S. Santiago (P)
RESEARCH FOR THESIS OR DISSERTATION,51611,BPSC 299,S35,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Joel Lawrence Sachs (P)
RESEARCH FOR THESIS OR DISSERTATION,51612,BPSC 299,S49,,Thesis,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Thesis,Jason Stajich (P)
PERSONAL FINANCE,60789,BUS 001,001,,Lecture,8:00 am - 9:20 am,TR,Olmsted 421,Apr 03 2023 - Jun 09 2023,Lecture,Hoyul Paik (P)
PERSONAL FINANCE,61571,BUS 001,021,,Workshop,11:00 am - 11:50 am,T,Spieth Hall 2200,Apr 03 2023 - Jun 09 2023,Workshop,Hoyul Paik (P)
FINANCIAL ACCOUNTING AND REPORTING,51659,BUS 020,001,,Lecture,9:30 am - 10:50 am,TR,Student Success Center 229,Apr 03 2023 - Jun 09 2023,Lecture,Bruce A Samuelson (P) Shantanu Rathi Talha Shahid Shikha Tomer
FINANCIAL ACCOUNTING AND REPORTING,51660,BUS 020,021,,Discussion,12:00 pm - 12:50 pm,M,Winston Chung Hall 143,Apr 03 2023 - Jun 09 2023,Discussion,Shikha Tomer (P)
FINANCIAL ACCOUNTING AND REPORTING,51661,BUS 020,022,,Discussion,8:00 am - 8:50 am,M,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Shikha Tomer (P)
FINANCIAL ACCOUNTING AND REPORTING,51662,BUS 020,023,,Discussion,8:00 am - 8:50 am,M,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Discussion,Shantanu Rathi (P)
FINANCIAL ACCOUNTING AND REPORTING,51663,BUS 020,024,,Discussion,1:00 pm - 1:50 pm,W,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Talha Shahid (P)
FINANCIAL ACCOUNTING AND REPORTING,51664,BUS 020,025,,Discussion,11:00 am - 11:50 am,W,Student Success Center 125,Apr 03 2023 - Jun 09 2023,Discussion,Talha Shahid (P)
FINANCIAL ACCOUNTING AND REPORTING,51665,BUS 020,026,,Discussion,8:00 am - 8:50 am,F,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Shantanu Rathi (P)
GENERATION OF FINANCIAL ACCOUNTING INFORMATION,51667,BUS 021,001,BUS 020/,Lecture,11:00 am - 12:20 pm,TR,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Lecture,Birendra Mishra (P)
GENERATION OF FINANCIAL ACCOUNTING INFORMATION,51669,BUS 021,022,BUS 020/,Discussion,2:00 pm - 2:50 pm,F,Winston Chung Hall 143,Apr 03 2023 - Jun 09 2023,Discussion,Jun Xu (P)
MANAGEMENT WRITING AND COMMUNICATION,51670,BUS 100W,001,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Lecture,8:00 am - 9:20 am,TR,Student Success Center 229,Apr 03 2023 - Jun 09 2023,Lecture,John Acker (P) Yolanda Aguilar Candelario Mitchell Banh Carolina Cerpa Vega Sawani Poornima Goonatilleke Elizabeth Lopez Carolyn Noelle Wu
MANAGEMENT WRITING AND COMMUNICATION,51671,BUS 100W,021,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,10:00 am - 10:50 am,M,Olmsted 1116,Apr 03 2023 - Jun 09 2023,Discussion,Mitchell Banh (P)
MANAGEMENT WRITING AND COMMUNICATION,51672,BUS 100W,022,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,9:00 am - 9:50 am,M,Olmsted 1122,Apr 03 2023 - Jun 09 2023,Discussion,Carolyn Noelle Wu (P)
MANAGEMENT WRITING AND COMMUNICATION,51673,BUS 100W,023,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,1:00 pm - 1:50 pm,M,Olmsted 1126,Apr 03 2023 - Jun 09 2023,Discussion,Carolyn Noelle Wu (P)
MANAGEMENT WRITING AND COMMUNICATION,63070,BUS 100W,024,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Class,10:00 am - 10:50 am,T,Humanities and Social Sciences 1405,Apr 03 2023 - Jun 09 2023,Discussion,Yolanda Aguilar Candelario (P)
MANAGEMENT WRITING AND COMMUNICATION,51675,BUS 100W,025,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,12:00 pm - 12:50 pm,W,Sproul Hall 2212,Apr 03 2023 - Jun 09 2023,Discussion,Yolanda Aguilar Candelario (P)
MANAGEMENT WRITING AND COMMUNICATION,63071,BUS 100W,026,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Class,11:00 am - 11:50 am,T,Olmsted 1116,Apr 03 2023 - Jun 09 2023,Discussion,Yolanda Aguilar Candelario (P)
MANAGEMENT WRITING AND COMMUNICATION,51677,BUS 100W,027,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,10:00 am - 10:50 am,M,Dundee A1109,Apr 03 2023 - Jun 09 2023,Discussion,Carolina Cerpa Vega (P)
MANAGEMENT WRITING AND COMMUNICATION,51678,BUS 100W,028,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,11:00 am - 11:50 am,M,Olmsted 1126,Apr 03 2023 - Jun 09 2023,Discussion,Carolyn Noelle Wu (P)
MANAGEMENT WRITING AND COMMUNICATION,51679,BUS 100W,029,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,1:00 pm - 1:50 pm,W,Olmsted 1126,Apr 03 2023 - Jun 09 2023,Discussion,Elizabeth Lopez (P)
MANAGEMENT WRITING AND COMMUNICATION,51680,BUS 100W,030,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,11:00 am - 11:50 am,R,Pierce Hall 2226,Apr 03 2023 - Jun 09 2023,Discussion,Mitchell Banh (P)
MANAGEMENT WRITING AND COMMUNICATION,51681,BUS 100W,031,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,1:00 pm - 1:50 pm,R,Olmsted 1126,Apr 03 2023 - Jun 09 2023,Discussion,Mitchell Banh (P)
MANAGEMENT WRITING AND COMMUNICATION,63072,BUS 100W,032,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Class,10:00 am - 10:50 am,R,Olmsted 1126,Apr 03 2023 - Jun 09 2023,Discussion,Elizabeth Lopez (P)
MANAGEMENT WRITING AND COMMUNICATION,51683,BUS 100W,033,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,8:00 am - 8:50 am,F,Olmsted 1132,Apr 03 2023 - Jun 09 2023,Discussion,Elizabeth Lopez (P)
MANAGEMENT WRITING AND COMMUNICATION,51684,BUS 100W,034,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,8:00 am - 8:50 am,F,Gordon Watkins Hall 2141,Apr 03 2023 - Jun 09 2023,Discussion,Carolina Cerpa Vega (P)
MANAGEMENT WRITING AND COMMUNICATION,51685,BUS 100W,035,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,2:00 pm - 2:50 pm,F,Olmsted 1123,Apr 03 2023 - Jun 09 2023,Discussion,Sawani Poornima Goonatilleke (P)
MANAGEMENT WRITING AND COMMUNICATION,51686,BUS 100W,036,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,3:00 pm - 3:50 pm,F,Gordon Watkins Hall 2101,Apr 03 2023 - Jun 09 2023,Discussion,Sawani Poornima Goonatilleke (P)
MANAGEMENT WRITING AND COMMUNICATION,51687,BUS 100W,037,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,4:00 pm - 4:50 pm,F,Olmsted 1116,Apr 03 2023 - Jun 09 2023,Discussion,Sawani Poornima Goonatilleke (P)
MANAGEMENT WRITING AND COMMUNICATION,51688,BUS 100W,038,ENGL 001B/BUS 020/ECON 003/STAT 008/ENGL 007/,Discussion,4:00 pm - 4:50 pm,F,Olmsted 1122,Apr 03 2023 - Jun 09 2023,Discussion,Carolina Cerpa Vega (P)
INFORMATION TECHNOLOGY MANAGEMENT,51689,BUS 101,001,CS 008/BUS 020/ECON 003/STAT 008/,Lecture,11:00 am - 12:20 pm,TR,Bourns Hall B118,Apr 03 2023 - Jun 09 2023,Lecture,Rich Yueh (P) Chang Deng Harsh Mohan Kumar Shriansh Pandey
INFORMATION TECHNOLOGY MANAGEMENT,51690,BUS 101,021,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,10:00 am - 10:50 am,F,A. Gary Anderson Hall 118,Apr 03 2023 - Jun 09 2023,Discussion,Shriansh Pandey (P)
INFORMATION TECHNOLOGY MANAGEMENT,51691,BUS 101,022,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,12:00 pm - 12:50 pm,F,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Discussion,Harsh Mohan Kumar (P)
INFORMATION TECHNOLOGY MANAGEMENT,51692,BUS 101,023,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,8:00 am - 8:50 am,F,A. Gary Anderson Hall 118,Apr 03 2023 - Jun 09 2023,Discussion,Chang Deng (P)
INFORMATION TECHNOLOGY MANAGEMENT,51693,BUS 101,024,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,11:00 am - 11:50 am,F,Humanities and Social Sciences 1503,Apr 03 2023 - Jun 09 2023,Discussion,Shriansh Pandey (P)
INFORMATION TECHNOLOGY MANAGEMENT,51694,BUS 101,025,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,9:00 am - 9:50 am,F,A. Gary Anderson Hall 118,Apr 03 2023 - Jun 09 2023,Discussion,Chang Deng (P)
INFORMATION TECHNOLOGY MANAGEMENT,51695,BUS 101,026,CS 008/BUS 020/ECON 003/STAT 008/,Discussion,2:00 pm - 2:50 pm,F,A. Gary Anderson Hall 118,Apr 03 2023 - Jun 09 2023,Discussion,Harsh Mohan Kumar (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51696,BUS 102,001,BUS 020/ECON 003/STAT 008/,Lecture,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Lecture,Sean Drake Jasso (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51697,BUS 102,021,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Ashley Nicole Sanchez (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51698,BUS 102,022,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Monica S Hanin (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51699,BUS 102,023,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Monica S Hanin (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51700,BUS 102,024,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Shikhar Rakesh (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51701,BUS 102,025,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Ashley Nicole Sanchez (P)
ETHICS AND LAW IN BUSINESS AND SOCIETY,51702,BUS 102,026,BUS 020/ECON 003/STAT 008/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Shikhar Rakesh (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51703,BUS 103,001,BUS 020/ECON 003/ECON 003H/STAT 008/,Lecture,8:00 am - 9:20 am,MW,CHASS Interdisciplinary-North 1020,Apr 03 2023 - Jun 09 2023,Lecture,Sean Drake Jasso (P) Brandon James La Bella Mariah Macias Dunbin Zheng
MARKETING AND DISTRIBUTION MANAGEMENT,51704,BUS 103,021,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,10:00 am - 10:50 am,M,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,Dunbin Zheng (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51705,BUS 103,022,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,12:00 pm - 12:50 pm,F,Olmsted 1212,Apr 03 2023 - Jun 09 2023,Discussion,Dunbin Zheng (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51706,BUS 103,023,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,11:00 am - 11:50 am,W,Materials Sci and Engineering 103,Apr 03 2023 - Jun 09 2023,Discussion,Mariah Macias (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51707,BUS 103,024,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,11:00 am - 11:50 am,W,Student Success Center 123,Apr 03 2023 - Jun 09 2023,Discussion,Brandon James La Bella (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51708,BUS 103,025,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,1:00 pm - 1:50 pm,F,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Brandon James La Bella (P)
MARKETING AND DISTRIBUTION MANAGEMENT,51709,BUS 103,026,BUS 020/ECON 003/ECON 003H/STAT 008/,Discussion,11:00 am - 11:50 am,M,Spieth Hall 2200,Apr 03 2023 - Jun 09 2023,Discussion,Mariah Macias (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70087,BUS 104,002,CS 008/STAT 008/STAT 010/,Lecture,11:00 am - 12:20 pm,MW,Online ONLINE,Apr 03 2023 - Jun 09 2023,Lecture,Kamvar Farahbod (P) Fatemehzahra Hamidin Nicole Kimiko Kato Mehdi Salehi
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70779,BUS 104,027,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Nicole Kimiko Kato (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70780,BUS 104,028,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Nicole Kimiko Kato (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70781,BUS 104,029,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Mehdi Salehi (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70782,BUS 104,030,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Mehdi Salehi (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70783,BUS 104,031,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Fatemehzahra Hamidin (P)
DECISION ANALYSIS AND MANAGEMENT SCIENCE,70784,BUS 104,032,CS 008/STAT 008/STAT 010/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Fatemehzahra Hamidin (P)
PRODUCTION AND OPERATIONS MANAGEMENT,51717,BUS 105,001,CS 008/STAT 008/STAT 010/,Lecture,12:30 pm - 1:50 pm,WF,CHASS Interdisciplinary-North 1020,Apr 03 2023 - Jun 09 2023,Lecture,Christine S Sohail (P) Lesley Jocelyn Aguilar Ahmad Saleh Alajaji Chen Yin
PRODUCTION AND OPERATIONS MANAGEMENT,51718,BUS 105,021,CS 008/STAT 008/STAT 010/,Discussion,10:00 am - 10:50 am,M,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Ahmad Saleh Alajaji (P)
PRODUCTION AND OPERATIONS MANAGEMENT,51720,BUS 105,023,CS 008/STAT 008/STAT 010/,Discussion,11:00 am - 11:50 am,F,Olmsted 421,Apr 03 2023 - Jun 09 2023,Discussion,Chen Yin (P)
PRODUCTION AND OPERATIONS MANAGEMENT,51721,BUS 105,024,CS 008/STAT 008/STAT 010/,Discussion,10:00 am - 10:50 am,F,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Lesley Jocelyn Aguilar (P)
PRODUCTION AND OPERATIONS MANAGEMENT,51722,BUS 105,025,CS 008/STAT 008/STAT 010/,Discussion,2:00 pm - 2:50 pm,F,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Chen Yin (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66084,BUS 106,001,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Lecture,5:00 pm - 6:20 pm,TR,Student Success Center 229,Apr 03 2023 - Jun 09 2023,Lecture,Corey Johnson (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66087,BUS 106,021,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,8:00 am - 8:50 am,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Po-Chun Chen (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66088,BUS 106,022,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,9:00 am - 9:50 am,F,Olmsted 421,Apr 03 2023 - Jun 09 2023,Discussion,Po-Chun Chen (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66089,BUS 106,023,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,10:00 am - 10:50 am,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Zhiyu Su (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66090,BUS 106,024,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,11:00 am - 11:50 am,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Zhiyu Su (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66091,BUS 106,025,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,12:00 pm - 12:50 pm,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Puya Kahhali (P)
INTRODUCTION TO FINANCIAL MANAGEMENT,66092,BUS 106,026,BUS 020/ECON 003/ECON 003H/STAT 008/ECON 101/,Discussion,1:00 pm - 1:50 pm,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Puya Kahhali (P)
ORGANIZATIONAL BEHAVIOR,60897,BUS 107,001,BUS 020/ECON 003/STAT 008/,Lecture,12:30 pm - 1:50 pm,TR,Student Success Center 229,Apr 03 2023 - Jun 09 2023,Lecture,Kyle Ingram (P) David Ayrapetyan Aaron Joe Ellis Viresha Anne Perera
ORGANIZATIONAL BEHAVIOR,60899,BUS 107,022,BUS 020/ECON 003/STAT 008/,Discussion,1:00 pm - 1:50 pm,F,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Discussion,Aaron Joe Ellis (P)
ORGANIZATIONAL BEHAVIOR,60900,BUS 107,023,BUS 020/ECON 003/STAT 008/,Class,9:00 am - 9:50 am,F,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Discussion,Aaron Joe Ellis (P)
ORGANIZATIONAL BEHAVIOR,60901,BUS 107,024,BUS 020/ECON 003/STAT 008/,Class,9:00 am - 9:50 am,R,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Viresha Anne Perera (P)
ORGANIZATIONAL BEHAVIOR,60904,BUS 107,026,BUS 020/ECON 003/STAT 008/,Discussion,11:00 am - 11:50 am,F,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Discussion,David Ayrapetyan (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51745,BUS 109,001,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Lecture,2:00 pm - 3:20 pm,MW,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,John Haleblian (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51748,BUS 109,002,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Lecture,3:30 pm - 4:50 pm,MW,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,John Haleblian (P)
COMPETITIVE AND STRATEGIC ANALYSIS,68270,BUS 109,003,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Lecture,9:30 am - 10:50 am,TR,Online ONLINE,Apr 03 2023 - Jun 09 2023,Lecture,Alexandru Roman (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51746,BUS 109,021,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,9:00 am - 9:50 am,F,Gordon Watkins Hall 2240,Apr 03 2023 - Jun 09 2023,Discussion,Prajjwal Kumar Basu (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51747,BUS 109,022,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,8:00 am - 8:50 am,F,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Discussion,Prajjwal Kumar Basu (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51749,BUS 109,031,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,2:00 pm - 2:50 pm,M,Student Success Center 121,Apr 03 2023 - Jun 09 2023,Discussion,Rabita Shadin Chowdhury (P)
COMPETITIVE AND STRATEGIC ANALYSIS,51750,BUS 109,032,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,1:00 pm - 1:50 pm,W,Student Success Center 123,Apr 03 2023 - Jun 09 2023,Discussion,Rabita Shadin Chowdhury (P)
COMPETITIVE AND STRATEGIC ANALYSIS,66918,BUS 109,033,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Renuka Dilip Kulkarni (P)
COMPETITIVE AND STRATEGIC ANALYSIS,66919,BUS 109,034,BUS 100W/BUS 103/BUS 108/BUS 106/ECON 134/BUS 133/,Discussion,TBA,,Online ONLINE,Apr 03 2023 - Jun 09 2023,Discussion,Renuka Dilip Kulkarni (P)
INTRODUCTION TO DATA MINING AND VISUAL  ANALYTICS,62949,BUS 110,001,BUS 101/,Class,2:00 pm - 3:20 pm,MW,Olmsted 1212,Apr 03 2023 - Jun 09 2023,Lecture,Md Moniruzzaman (P)
INTRODUCTION TO DATA MINING AND VISUAL  ANALYTICS,63599,BUS 110,021,BUS 101/,Laboratory,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Laboratory,Md Moniruzzaman (P)
SERVICES MARKETING,71928,BUS 111,001,BUS 103/,Lecture,6:30 pm - 7:50 pm,TR,Student Success Center 308,Apr 03 2023 - Jun 09 2023,Lecture,Malousak Melody Seyednematollah (P)
CONSUMER BEHAVIOR,71929,BUS 112,001,BUS 103/,Class,2:00 pm - 3:20 pm,MW,Olmsted 421,Apr 03 2023 - Jun 09 2023,Lecture,Jonathan Lim (P)
MARKETING INSTITUTIONS,66069,BUS 113,001,BUS 103/,Lecture,3:30 pm - 4:50 pm,MW,Olmsted 421,Apr 03 2023 - Jun 09 2023,Lecture,Ashutosh Prasad (P)
MARKETING RESEARCH,61006,BUS 115,001,BUS 103/,Lecture,12:30 pm - 1:50 pm,TR,Olmsted 1212,Apr 03 2023 - Jun 09 2023,Lecture,Nolan Gouveia (P)
MARKETING RESEARCH,70090,BUS 115,002,BUS 103/,Class,3:30 pm - 4:50 pm,TR,Olmsted 421,Apr 03 2023 - Jun 09 2023,Lecture,Nolan Gouveia (P)
